ternary_level,r,M,y,A,t_min,parity_word,ternary_path,status,reverse_odd_steps,reverse_exponent_sum,reverse_exponents,smaller_family_constant,smaller_family_slope,minimum_represented_n
1,1375775,3145728,56479139,129140163,0,11111010101111110111,1,REVERSE_MERGE,17,21,"[1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1]",917183,2097152,1375775
1,2424351,3145728,99525860,129140163,0,11111010101111110111,2,TERNARY_SPLIT,,,,,,2424351
2,2424351,9437184,99525860,387420489,0,11111010101111110111,20,OPEN,,,,,,2424351
2,5570079,9437184,228666023,387420489,0,11111010101111110111,21,OPEN,,,,,,5570079
2,8715807,9437184,357806186,387420489,0,11111010101111110111,22,OPEN,,,,,,8715807
0,851487,1048576,11651926,14348907,0,11111010101111110110,,TERNARY_SPLIT,,,,,,851487
1,851487,3145728,11651926,43046721,0,11111010101111110110,0,TERNARY_SPLIT,,,,,,851487
2,851487,9437184,11651926,129140163,0,11111010101111110110,00,OPEN,,,,,,851487
2,3997215,9437184,54698647,129140163,0,11111010101111110110,01,OPEN,,,,,,3997215
2,7142943,9437184,97745368,129140163,0,11111010101111110110,02,OPEN,,,,,,7142943
1,1900063,3145728,26000833,43046721,0,11111010101111110110,1,TERNARY_SPLIT,,,,,,1900063
2,1900063,9437184,26000833,129140163,0,11111010101111110110,10,OPEN,,,,,,1900063
2,5045791,9437184,69047554,129140163,0,11111010101111110110,11,REVERSE_MERGE,17,23,"[2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",4485147,8388608,5045791
2,8191519,9437184,112094275,129140163,0,11111010101111110110,12,OPEN,,,,,,8191519
1,2948639,3145728,40349740,43046721,0,11111010101111110110,2,REVERSE_MERGE,16,21,"[2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1]",1965759,2097152,2948639
0,196127,1048576,894620,4782969,0,11111010101111110001,,TERNARY_SPLIT,,,,,,196127
1,196127,3145728,894620,14348907,0,11111010101111110001,0,REVERSE_MERGE,15,21,"[1,4,1,1,1,1,1,2,2,2,1,1,1,1,1]",130751,2097152,196127
1,1244703,3145728,5677589,14348907,0,11111010101111110001,1,TERNARY_SPLIT,,,,,,1244703
2,1244703,9437184,5677589,43046721,0,11111010101111110001,10,OPEN,,,,,,1244703
2,4390431,9437184,20026496,43046721,0,11111010101111110001,11,OPEN,,,,,,4390431
2,7536159,9437184,34375403,43046721,0,11111010101111110001,12,OPEN,,,,,,7536159
1,2293279,3145728,10460558,14348907,0,11111010101111110001,2,TERNARY_SPLIT,,,,,,2293279
2,2293279,9437184,10460558,43046721,0,11111010101111110001,20,OPEN,,,,,,2293279
2,5439007,9437184,24809465,43046721,0,11111010101111110001,21,OPEN,,,,,,5439007
2,8584735,9437184,39158372,43046721,0,11111010101111110001,22,REVERSE_MERGE,16,23,"[1,4,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",7630875,8388608,8584735
0,720415,1048576,1095368,1594323,0,11111010101111110000,,TERNARY_SPLIT,,,,,,720415
1,720415,3145728,1095368,4782969,0,11111010101111110000,0,TERNARY_SPLIT,,,,,,720415
2,720415,9437184,1095368,14348907,0,11111010101111110000,00,OPEN,,,,,,720415
2,3866143,9437184,5878337,14348907,0,11111010101111110000,01,REVERSE_MERGE,15,23,"[5,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",3436571,8388608,3866143
2,7011871,9437184,10661306,14348907,0,11111010101111110000,02,OPEN,,,,,,7011871
1,1768991,3145728,2689691,4782969,0,11111010101111110000,1,REVERSE_MERGE,14,21,"[5,1,1,1,1,1,2,2,2,1,1,1,1,1]",1179327,2097152,1768991
1,2817567,3145728,4284014,4782969,0,11111010101111110000,2,TERNARY_SPLIT,,,,,,2817567
2,2817567,9437184,4284014,14348907,0,11111010101111110000,20,OPEN,,,,,,2817567
2,5963295,9437184,9066983,14348907,0,11111010101111110000,21,OPEN,,,,,,5963295
2,9109023,9437184,13849952,14348907,0,11111010101111110000,22,OPEN,,,,,,9109023
0,458271,1048576,2090362,4782969,0,11111010101111110010,,TERNARY_SPLIT,,,,,,458271
1,458271,3145728,2090362,14348907,0,11111010101111110010,0,TERNARY_SPLIT,,,,,,458271
2,458271,9437184,2090362,43046721,0,11111010101111110010,00,OPEN,,,,,,458271
2,3603999,9437184,16439269,43046721,0,11111010101111110010,01,OPEN,,,,,,3603999
2,6749727,9437184,30788176,43046721,0,11111010101111110010,02,OPEN,,,,,,6749727
1,1506847,3145728,6873331,14348907,0,11111010101111110010,1,TERNARY_SPLIT,,,,,,1506847
2,1506847,9437184,6873331,43046721,0,11111010101111110010,10,REVERSE_MERGE,16,23,"[2,3,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",1339419,8388608,1506847
2,4652575,9437184,21222238,43046721,0,11111010101111110010,11,OPEN,,,,,,4652575
2,7798303,9437184,35571145,43046721,0,11111010101111110010,12,OPEN,,,,,,7798303
1,2555423,3145728,11656300,14348907,0,11111010101111110010,2,REVERSE_MERGE,15,21,"[2,3,1,1,1,1,1,2,2,2,1,1,1,1,1]",1703615,2097152,2555423
0,982559,1048576,13445540,14348907,0,11111010101111110011,,TERNARY_SPLIT,,,,,,982559
1,982559,3145728,13445540,43046721,0,11111010101111110011,0,REVERSE_MERGE,16,21,"[1,1,3,1,1,1,1,1,2,2,2,1,1,1,1,1]",655039,2097152,982559
1,2031135,3145728,27794447,43046721,0,11111010101111110011,1,TERNARY_SPLIT,,,,,,2031135
2,2031135,9437184,27794447,129140163,0,11111010101111110011,10,OPEN,,,,,,2031135
2,5176863,9437184,70841168,129140163,0,11111010101111110011,11,OPEN,,,,,,5176863
2,8322591,9437184,113887889,129140163,0,11111010101111110011,12,OPEN,,,,,,8322591
1,3079711,3145728,42143354,43046721,0,11111010101111110011,2,TERNARY_SPLIT,,,,,,3079711
2,3079711,9437184,42143354,129140163,0,11111010101111110011,20,OPEN,,,,,,3079711
2,6225439,9437184,85190075,129140163,0,11111010101111110011,21,REVERSE_MERGE,17,23,"[1,1,3,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",5533723,8388608,6225439
2,9371167,9437184,128236796,129140163,0,11111010101111110011,22,OPEN,,,,,,9371167
0,130591,1048576,595684,4782969,0,11111010101111111000,,TERNARY_SPLIT,,,,,,130591
1,130591,3145728,595684,14348907,0,11111010101111111000,0,TERNARY_SPLIT,,,,,,130591
2,130591,9437184,595684,43046721,0,11111010101111111000,00,OPEN,,,,,,130591
2,3276319,9437184,14944591,43046721,0,11111010101111111000,01,REVERSE_MERGE,16,23,"[4,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",2912283,8388608,3276319
2,6422047,9437184,29293498,43046721,0,11111010101111111000,02,OPEN,,,,,,6422047
1,1179167,3145728,5378653,14348907,0,11111010101111111000,1,REVERSE_MERGE,15,21,"[4,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",786111,2097152,1179167
1,2227743,3145728,10161622,14348907,0,11111010101111111000,2,TERNARY_SPLIT,,,,,,2227743
2,2227743,9437184,10161622,43046721,0,11111010101111111000,20,OPEN,,,,,,2227743
2,5373471,9437184,24510529,43046721,0,11111010101111111000,21,OPEN,,,,,,5373471
2,8519199,9437184,38859436,43046721,0,11111010101111111000,22,OPEN,,,,,,8519199
0,654879,1048576,8961506,14348907,0,11111010101111111001,,TERNARY_SPLIT,,,,,,654879
1,654879,3145728,8961506,43046721,0,11111010101111111001,0,TERNARY_SPLIT,,,,,,654879
2,654879,9437184,8961506,129140163,0,11111010101111111001,00,OPEN,,,,,,654879
2,3800607,9437184,52008227,129140163,0,11111010101111111001,01,OPEN,,,,,,3800607
2,6946335,9437184,95054948,129140163,0,11111010101111111001,02,OPEN,,,,,,6946335
1,1703455,3145728,23310413,43046721,0,11111010101111111001,1,TERNARY_SPLIT,,,,,,1703455
2,1703455,9437184,23310413,129140163,0,11111010101111111001,10,OPEN,,,,,,1703455
2,4849183,9437184,66357134,129140163,0,11111010101111111001,11,OPEN,,,,,,4849183
2,7994911,9437184,109403855,129140163,0,11111010101111111001,12,REVERSE_MERGE,17,23,"[1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",7106587,8388608,7994911
1,2752031,3145728,37659320,43046721,0,11111010101111111001,2,REVERSE_MERGE,16,21,"[1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",1834687,2097152,2752031
0,392735,1048576,5374279,14348907,0,11111010101111111010,,TERNARY_SPLIT,,,,,,392735
1,392735,3145728,5374279,43046721,0,11111010101111111010,0,REVERSE_MERGE,16,21,"[2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",261823,2097152,392735
1,1441311,3145728,19723186,43046721,0,11111010101111111010,1,TERNARY_SPLIT,,,,,,1441311
2,1441311,9437184,19723186,129140163,0,11111010101111111010,10,OPEN,,,,,,1441311
2,4587039,9437184,62769907,129140163,0,11111010101111111010,11,OPEN,,,,,,4587039
2,7732767,9437184,105816628,129140163,0,11111010101111111010,12,OPEN,,,,,,7732767
1,2489887,3145728,34072093,43046721,0,11111010101111111010,2,TERNARY_SPLIT,,,,,,2489887
2,2489887,9437184,34072093,129140163,0,11111010101111111010,20,OPEN,,,,,,2489887
2,5635615,9437184,77118814,129140163,0,11111010101111111010,21,REVERSE_MERGE,17,23,"[2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",5009435,8388608,5635615
2,8781343,9437184,120165535,129140163,0,11111010101111111010,22,OPEN,,,,,,8781343
0,917023,1048576,37646198,43046721,0,11111010101111111011,,TERNARY_SPLIT,,,,,,917023
1,917023,3145728,37646198,129140163,0,11111010101111111011,0,TERNARY_SPLIT,,,,,,917023
2,917023,9437184,37646198,387420489,0,11111010101111111011,00,REVERSE_MERGE,18,23,"[1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",815131,8388608,917023
2,4062751,9437184,166786361,387420489,0,11111010101111111011,01,OPEN,,,,,,4062751
2,7208479,9437184,295926524,387420489,0,11111010101111111011,02,OPEN,,,,,,7208479
1,1965599,3145728,80692919,129140163,0,11111010101111111011,1,REVERSE_MERGE,17,21,"[1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",1310399,2097152,1965599
1,3014175,3145728,123739640,129140163,0,11111010101111111011,2,TERNARY_SPLIT,,,,,,3014175
2,3014175,9437184,123739640,387420489,0,11111010101111111011,20,OPEN,,,,,,3014175
2,6159903,9437184,252879803,387420489,0,11111010101111111011,21,OPEN,,,,,,6159903
2,9305631,9437184,382019966,387420489,0,11111010101111111011,22,OPEN,,,,,,9305631
0,261663,1048576,10741997,43046721,0,11111010101111111101,,TERNARY_SPLIT,,,,,,261663
1,261663,3145728,10741997,129140163,0,11111010101111111101,0,TERNARY_SPLIT,,,,,,261663
2,261663,9437184,10741997,387420489,0,11111010101111111101,00,OPEN,,,,,,261663
2,3407391,9437184,139882160,387420489,0,11111010101111111101,01,OPEN,,,,,,3407391
2,6553119,9437184,269022323,387420489,0,11111010101111111101,02,OPEN,,,,,,6553119
1,1310239,3145728,53788718,129140163,0,11111010101111111101,1,TERNARY_SPLIT,,,,,,1310239
2,1310239,9437184,53788718,387420489,0,11111010101111111101,10,OPEN,,,,,,1310239
2,4455967,9437184,182928881,387420489,0,11111010101111111101,11,REVERSE_MERGE,18,23,"[1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",3960859,8388608,4455967
2,7601695,9437184,312069044,387420489,0,11111010101111111101,12,OPEN,,,,,,7601695
1,2358815,3145728,96835439,129140163,0,11111010101111111101,2,REVERSE_MERGE,17,21,"[1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",1572543,2097152,2358815
0,785951,1048576,10755119,14348907,0,11111010101111111100,,TERNARY_SPLIT,,,,,,785951
1,785951,3145728,10755119,43046721,0,11111010101111111100,0,REVERSE_MERGE,16,21,"[3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",523967,2097152,785951
1,1834527,3145728,25104026,43046721,0,11111010101111111100,1,TERNARY_SPLIT,,,,,,1834527
2,1834527,9437184,25104026,129140163,0,11111010101111111100,10,OPEN,,,,,,1834527
2,4980255,9437184,68150747,129140163,0,11111010101111111100,11,OPEN,,,,,,4980255
2,8125983,9437184,111197468,129140163,0,11111010101111111100,12,OPEN,,,,,,8125983
1,2883103,3145728,39452933,43046721,0,11111010101111111100,2,TERNARY_SPLIT,,,,,,2883103
2,2883103,9437184,39452933,129140163,0,11111010101111111100,20,OPEN,,,,,,2883103
2,6028831,9437184,82499654,129140163,0,11111010101111111100,21,OPEN,,,,,,6028831
2,9174559,9437184,125546375,129140163,0,11111010101111111100,22,REVERSE_MERGE,17,23,"[3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",8155163,8388608,9174559
0,523807,1048576,21503677,43046721,0,11111010101111111110,,TERNARY_SPLIT,,,,,,523807
1,523807,3145728,21503677,129140163,0,11111010101111111110,0,TERNARY_SPLIT,,,,,,523807
2,523807,9437184,21503677,387420489,0,11111010101111111110,00,OPEN,,,,,,523807
2,3669535,9437184,150643840,387420489,0,11111010101111111110,01,OPEN,,,,,,3669535
2,6815263,9437184,279784003,387420489,0,11111010101111111110,02,REVERSE_MERGE,18,23,"[2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",6058011,8388608,6815263
1,1572383,3145728,64550398,129140163,0,11111010101111111110,1,REVERSE_MERGE,17,21,"[2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",1048255,2097152,1572383
1,2620959,3145728,107597119,129140163,0,11111010101111111110,2,TERNARY_SPLIT,,,,,,2620959
2,2620959,9437184,107597119,387420489,0,11111010101111111110,20,OPEN,,,,,,2620959
2,5766687,9437184,236737282,387420489,0,11111010101111111110,21,OPEN,,,,,,5766687
2,8912415,9437184,365877445,387420489,0,11111010101111111110,22,OPEN,,,,,,8912415
0,1048095,1048576,129081113,129140163,0,11111010101111111111,,TERNARY_SPLIT,,,,,,1048095
1,1048095,3145728,129081113,387420489,0,11111010101111111111,0,TERNARY_SPLIT,,,,,,1048095
2,1048095,9437184,129081113,1162261467,0,11111010101111111111,00,OPEN,,,,,,1048095
2,4193823,9437184,516501602,1162261467,0,11111010101111111111,01,OPEN,,,,,,4193823
2,7339551,9437184,903922091,1162261467,0,11111010101111111111,02,OPEN,,,,,,7339551
1,2096671,3145728,258221276,387420489,0,11111010101111111111,1,TERNARY_SPLIT,,,,,,2096671
2,2096671,9437184,258221276,1162261467,0,11111010101111111111,10,REVERSE_MERGE,19,23,"[1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",1863707,8388608,2096671
2,5242399,9437184,645641765,1162261467,0,11111010101111111111,11,OPEN,,,,,,5242399
2,8388127,9437184,1033062254,1162261467,0,11111010101111111111,12,OPEN,,,,,,8388127
1,3145247,3145728,387361439,387420489,0,11111010101111111111,2,REVERSE_MERGE,18,21,"[1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1]",2096831,2097152,3145247
0,37663,1048576,57269,1594323,0,11111010011011010101,,REVERSE_MERGE,8,12,"[1,2,2,2,1,2,1,1]",35751,995328,37663
0,299807,1048576,1367549,4782969,0,11111010011011010111,,REVERSE_MERGE,9,12,"[1,1,1,2,2,1,2,1,1]",284583,995328,299807
0,824095,1048576,1253011,1594323,0,11111010011011010110,,REVERSE_MERGE,8,12,"[2,1,2,2,1,2,1,1]",782247,995328,824095
0,103199,1048576,156914,1594323,0,11111010011011011001,,REVERSE_MERGE,2,2,"[1,1]",69739,708588,103199
0,365343,1048576,1666484,4782969,0,11111010011011011011,,REVERSE_MERGE,9,12,"[1,1,2,1,2,1,2,1,1]",346791,995328,365343
0,889631,1048576,1352656,1594323,0,11111010011011011010,,REVERSE_MERGE,8,12,"[2,2,1,2,1,2,1,1]",844455,995328,889631
0,234271,1048576,356204,1594323,0,11111010011011011100,,REVERSE_MERGE,3,4,"[1,2,1]",211083,944784,234271
0,758559,1048576,3460097,4782969,0,11111010011011011101,,REVERSE_MERGE,9,12,"[1,2,1,1,2,1,2,1,1]",720039,995328,758559
0,496415,1048576,6793064,14348907,0,11111010011011011111,,REVERSE_MERGE,10,12,"[1,1,1,1,1,2,1,2,1,1]",471207,995328,496415
0,1020703,1048576,4655839,4782969,0,11111010011011011110,,REVERSE_MERGE,9,12,"[2,1,1,1,2,1,2,1,1]",968871,995328,1020703
0,21279,1048576,32357,1594323,0,11111010011011101100,,REVERSE_MERGE,8,12,"[3,1,2,1,1,2,1,1]",20199,995328,21279
0,545567,1048576,2488556,4782969,0,11111010011011101101,,REVERSE_MERGE,9,12,"[1,2,1,2,1,1,2,1,1]",517863,995328,545567
0,283423,1048576,3878441,14348907,0,11111010011011101111,,REVERSE_MERGE,10,12,"[1,1,1,1,2,1,1,2,1,1]",269031,995328,283423
0,807711,1048576,3684298,4782969,0,11111010011011101110,,REVERSE_MERGE,9,12,"[2,1,1,2,1,1,2,1,1]",766695,995328,807711
0,152351,1048576,694943,4782969,0,11111010011011101011,,REVERSE_MERGE,9,12,"[1,1,2,2,1,1,2,1,1]",144615,995328,152351
0,676639,1048576,1028809,1594323,0,11111010011011101010,,REVERSE_MERGE,8,12,"[2,2,2,1,1,2,1,1]",642279,995328,676639
0,938783,1048576,1427390,1594323,0,11111010011011101001,,REVERSE_MERGE,2,2,"[1,1]",634395,708588,938783
0,86815,1048576,396008,4782969,0,11111010011011100111,,REVERSE_MERGE,4,4,"[1,1,1,1]",78223,944784,86815
0,611103,1048576,929164,1594323,0,11111010011011100110,,REVERSE_MERGE,3,4,"[2,1,1]",550615,944784,611103
0,873247,1048576,1327745,1594323,0,11111010011011100101,,REVERSE_MERGE,3,4,"[1,2,1]",786811,944784,873247
0,54047,1048576,246539,4782969,0,11111010011011110101,,REVERSE_MERGE,9,12,"[1,2,2,1,1,1,2,1,1]",51303,995328,54047
0,578335,1048576,879341,1594323,0,11111010011011110100,,REVERSE_MERGE,8,12,"[3,2,1,1,1,2,1,1]",548967,995328,578335
0,316191,1048576,1442281,4782969,0,11111010011011110110,,REVERSE_MERGE,9,12,"[2,1,2,1,1,1,2,1,1]",300135,995328,316191
0,840479,1048576,11501297,14348907,0,11111010011011110111,,REVERSE_MERGE,10,12,"[1,1,1,2,1,1,1,2,1,1]",797799,995328,840479
0,185119,1048576,281470,1594323,0,11111010011011110010,,REVERSE_MERGE,5,7,"[2,1,2,1,1]",148263,839808,185119
0,709407,1048576,3235895,4782969,0,11111010011011110011,,REVERSE_MERGE,6,7,"[1,1,1,2,1,1]",568167,839808,709407
0,447263,1048576,680051,1594323,0,11111010011011110001,,REVERSE_MERGE,5,7,"[1,2,2,1,1]",358215,839808,447263
0,119583,1048576,545474,4782969,0,11111010011011111100,,REVERSE_MERGE,6,7,"[1,2,1,1,1,1]",95775,839808,119583
0,643871,1048576,8810876,14348907,0,11111010011011111101,,REVERSE_MERGE,10,12,"[1,2,1,1,1,1,1,2,1,1]",611175,995328,643871
0,381727,1048576,5223649,14348907,0,11111010011011111110,,REVERSE_MERGE,10,12,"[2,1,1,1,1,1,1,2,1,1]",362343,995328,381727
0,906015,1048576,37194308,43046721,0,11111010011011111111,,REVERSE_MERGE,11,12,"[1,1,1,1,1,1,1,1,2,1,1]",860007,995328,906015
0,250655,1048576,381115,1594323,0,11111010011011111000,,REVERSE_MERGE,5,7,"[2,2,1,1,1]",200751,839808,250655
0,774943,1048576,3534830,4782969,0,11111010011011111001,,REVERSE_MERGE,6,7,"[1,1,2,1,1,1]",620655,839808,774943
0,512799,1048576,7017263,14348907,0,11111010011011111011,,REVERSE_MERGE,10,12,"[1,1,2,1,1,1,1,2,1,1]",486759,995328,512799
0,1037087,1048576,4730572,4782969,0,11111010011011111010,,REVERSE_MERGE,9,12,"[2,2,1,1,1,1,2,1,1]",984423,995328,1037087
0,29471,1048576,44813,1594323,0,11111010011010111100,,REVERSE_MERGE,3,4,"[1,2,1]",26555,944784,29471
0,553759,1048576,2525924,4782969,0,11111010011010111101,,REVERSE_MERGE,9,12,"[1,2,1,1,1,2,2,1,1]",525639,995328,553759
0,291615,1048576,3990545,14348907,0,11111010011010111111,,REVERSE_MERGE,10,12,"[1,1,1,1,1,1,2,2,1,1]",276807,995328,291615
0,815903,1048576,3721666,4782969,0,11111010011010111110,,REVERSE_MERGE,9,12,"[2,1,1,1,1,2,2,1,1]",774471,995328,815903
0,160543,1048576,732311,4782969,0,11111010011010111011,,REVERSE_MERGE,9,12,"[1,1,2,1,1,2,2,1,1]",152391,995328,160543
0,684831,1048576,1041265,1594323,0,11111010011010111010,,REVERSE_MERGE,8,12,"[2,2,1,1,2,2,1,1]",650055,995328,684831
0,946975,1048576,1439846,1594323,0,11111010011010111001,,REVERSE_MERGE,2,2,"[1,1]",639931,708588,946975
0,95007,1048576,433376,4782969,0,11111010011010110111,,REVERSE_MERGE,9,12,"[1,1,1,2,1,2,2,1,1]",90183,995328,95007
0,619295,1048576,941620,1594323,0,11111010011010110110,,REVERSE_MERGE,8,12,"[2,1,2,1,2,2,1,1]",587847,995328,619295
0,881439,1048576,1340201,1594323,0,11111010011010110101,,REVERSE_MERGE,8,12,"[1,2,2,1,2,2,1,1]",836679,995328,881439
0,51999,1048576,79066,1594323,0,11111010011100111010,,REVERSE_MERGE,5,7,"[2,2,1,1,1]",41647,839808,51999
0,576287,1048576,2628683,4782969,0,11111010011100111011,,REVERSE_MERGE,6,7,"[1,1,2,1,1,1]",461551,839808,576287
0,314143,1048576,477647,1594323,0,11111010011100111001,,REVERSE_MERGE,2,2,"[1,1]",212287,708588,314143
0,183071,1048576,835069,4782969,0,11111010011100111110,,REVERSE_MERGE,6,7,"[2,1,1,1,1,1]",146623,839808,183071
0,707359,1048576,9679661,14348907,0,11111010011100111111,,REVERSE_MERGE,7,7,"[1,1,1,1,1,1,1]",566527,839808,707359
0,445215,1048576,676937,1594323,0,11111010011100111100,,REVERSE_MERGE,3,4,"[1,2,1]",401147,944784,445215
0,969503,1048576,4422296,4782969,0,11111010011100111101,,REVERSE_MERGE,6,7,"[1,2,1,1,1,1]",776479,839808,969503
0,248607,1048576,378002,1594323,0,11111010011100110101,,REVERSE_MERGE,5,7,"[1,2,2,1,1]",199111,839808,248607
0,510751,1048576,2329748,4782969,0,11111010011100110111,,REVERSE_MERGE,6,7,"[1,1,1,2,1,1]",409063,839808,510751
0,1035039,1048576,1573744,1594323,0,11111010011100110110,,REVERSE_MERGE,5,7,"[2,1,2,1,1]",828967,839808,1035039
0,11039,1048576,151085,14348907,0,11111010011101111101,,REVERSE_MERGE,10,12,"[1,2,1,1,1,1,2,1,1,1]",10479,995328,11039
0,535327,1048576,2441846,4782969,0,11111010011101111100,,REVERSE_MERGE,9,12,"[3,1,1,1,1,2,1,1,1]",508143,995328,535327
0,273183,1048576,11214935,43046721,0,11111010011101111111,,REVERSE_MERGE,11,12,"[1,1,1,1,1,1,1,2,1,1,1]",259311,995328,273183
0,797471,1048576,10912765,14348907,0,11111010011101111110,,REVERSE_MERGE,10,12,"[2,1,1,1,1,1,2,1,1,1]",756975,995328,797471
0,142111,1048576,648233,4782969,0,11111010011101111001,,REVERSE_MERGE,9,12,"[1,3,1,1,1,2,1,1,1]",134895,995328,142111
0,666399,1048576,1013239,1594323,0,11111010011101111000,,REVERSE_MERGE,8,12,"[4,1,1,1,2,1,1,1]",632559,995328,666399
0,404255,1048576,1843975,4782969,0,11111010011101111010,,REVERSE_MERGE,9,12,"[2,2,1,1,1,2,1,1,1]",383727,995328,404255
0,928543,1048576,12706379,14348907,0,11111010011101111011,,REVERSE_MERGE,10,12,"[1,1,2,1,1,1,2,1,1,1]",881391,995328,928543
0,76575,1048576,349298,4782969,0,11111010011101110011,,REVERSE_MERGE,9,12,"[1,1,3,1,1,2,1,1,1]",72687,995328,76575
0,600863,1048576,913594,1594323,0,11111010011101110010,,REVERSE_MERGE,8,12,"[2,3,1,1,2,1,1,1]",570351,995328,600863
0,863007,1048576,1312175,1594323,0,11111010011101110001,,REVERSE_MERGE,8,12,"[1,4,1,1,2,1,1,1]",819183,995328,863007
0,207647,1048576,2841506,14348907,0,11111010011101110111,,REVERSE_MERGE,10,12,"[1,1,1,2,1,1,2,1,1,1]",197103,995328,207647
0,731935,1048576,3338653,4782969,0,11111010011101110110,,REVERSE_MERGE,9,12,"[2,1,2,1,1,2,1,1,1]",694767,995328,731935
0,469791,1048576,2142911,4782969,0,11111010011101110101,,REVERSE_MERGE,9,12,"[1,2,2,1,1,2,1,1,1]",445935,995328,469791
0,994079,1048576,1511465,1594323,0,11111010011101110100,,REVERSE_MERGE,8,12,"[3,2,1,1,2,1,1,1]",943599,995328,994079
0,43807,1048576,66610,1594323,0,11111010011101101010,,REVERSE_MERGE,8,12,"[2,2,2,1,2,1,1,1]",41583,995328,43807
0,568095,1048576,2591315,4782969,0,11111010011101101011,,REVERSE_MERGE,9,12,"[1,1,2,2,1,2,1,1,1]",539247,995328,568095
0,305951,1048576,465191,1594323,0,11111010011101101001,,REVERSE_MERGE,2,2,"[1,1]",206751,708588,305951
0,174879,1048576,797701,4782969,0,11111010011101101110,,REVERSE_MERGE,9,12,"[2,1,1,2,1,2,1,1,1]",165999,995328,174879
0,699167,1048576,9567557,14348907,0,11111010011101101111,,REVERSE_MERGE,10,12,"[1,1,1,1,2,1,2,1,1,1]",663663,995328,699167
